id,tau,theta,omega,tau_est,theta_est,omega_est
88,3.555863841299585,0.20953886335085886,1.785758208809389,2.9637361778393894,0.23157853788588378,1.906244622378463
90,1.3939282196359213,1.0893548658022911,1.4311001911204881,1.991606710505416,0.8748630012108656,0.6979759127211156
92,2.0285955354273697,-0.7502368569618783,0.2791036473240989,2.0535921845930396,-0.7967766039962986,0.3382735368649958
94,3.2131644671638435,0.10189831730291855,-0.20815997797403793,3.1860636396628568,0.022390449433327596,-0.335155032461367
97,8.092538128587094,0.8496198003724581,1.9865152084112092,6.372430163112883,0.8160106549193933,1.9500408914018503
100,1.8451305896780767,0.10088316915910447,0.8491598459914662,1.6847911791075405,0.20845897279777434,0.8558680271534345
101,14.887368832448228,-0.8980943702971073,-0.5723621413085457,14.37181423724513,-0.8805619971418956,-0.573719764798776
102,2.8957640092623165,-1.7858036106497746,-0.218776895276567,3.520406297930928,-1.4890406170820105,0.15266099300093372
107,5.178634093236969,0.16678246790139822,0.6844825577795349,5.842799388168774,0.1935996415009911,0.6418267342011466
110,1.148271245691849,-1.2538805057253195,0.43967465093991415,1.2108359049945885,-1.4108166665659383,-0.11669724606872955
111,1.4683452675354214,-1.3892043610235831,-0.6969216131761948,1.346364319539443,-1.3982019977839042,-0.7087653019868211
113,2.365677959142037,-1.0747641347892056,0.13019975226592834,2.169190047682318,-1.0251642626609252,-0.07772640418409112
114,2.028920103945323,1.564261373424915,1.5499924280372739,1.6910397395651182,1.815910431687244,1.3874070109469017
115,1.2319760257394086,-0.40765277506161735,-0.6980689067596393,0.5359378313975217,-0.9707517565782818,-0.64256060881727906
116,1.0334284197309958,1.4910750253921357,-1.4182271918795775,1.271477917250116,1.322897273704556,-0.47154085880968466
118,1.1971788590528836,-0.3811740803300198,-0.7080667100162125,0.9950394980829109,-0.7712353643969166,-1.049405047464431
119,3.077066932120719,0.42983336969844504,1.342553802588128,3.043055857297692,0.5100869366166249,1.6726232706099213
120,2.098444962463664,0.2364484167202442,-0.7091097792249539,1.9719546045407534,0.21316202704785142,-0.7470802021152942
123,3.7494335309923925,1.1275331478554398,1.5934812820265576,4.06702464425648,1.4084592644283567,1.958079844868452
125,2.9058474941817094,1.0189660196961754,-1.3123396419624143,2.998501658491356,0.999021231053367,-1.4736998962891865
131,2.9942977265571944,0.9211816201470435,-0.26884078168000175,2.1988593601232367,1.3844765789877078,-0.8213892946245461
133,1.632360956753879,0.22052894385229194,-0.9821291446272922,0.9507301340224079,0.5329870305423847,-1.6555030415296041
134,3.125937602143528,-0.3261232346994278,0.44820479019623105,1.7948429326288646,-0.6252962330957968,0.3109493891367408
138,1.4715926834919855,-0.6374092397040784,0.3024434061933424,1.1730125980537953,-0.9420237085229515,-0.007785428965383247
139,1.6675229758048566,-1.7399614414910876,0.13991817966729594,1.5251855575238735,-1.4641676601519273,-0.5481930843098096
143,1.3522841705803548,1.9337168678078727,1.0854712461302312,1.600672882552951,1.5309232661086387,-0.09028138444775288
146,2.514112921927329,-0.3965114519912805,-0.5221673154633116,1.7852899894312244,-0.787099657864137,-0.7711521366924607
149,1.4175242642181909,0.829379502505572,-0.9775037056158058,1.7025472694405914,0.6972022899418746,-0.28363642377825854
150,1.315046653273043,-0.5680094919945675,0.46687717285932856,0.6934417586080143,-0.5602708590711608,0.44263305272574593
151,1.0360056388928742,-0.4365647091176772,0.4510452378929032,0.5880197223649477,-0.7447561211012607,0.47909490157280027
152,1.2511618983263733,-0.8739170531571272,-0.5616187284307943,1.3917767692715368,-1.0966863246842389,0.13502412150150248
155,2.708242174305491,2.1434873626647417,-0.3115353847379629,3.64963000586665,1.8028227549892928,-0.27689901316100596
