id,tau,theta,tau_est,theta_est
156,1.360319369152238,0.7329703106800864,2.012583076012716,0.49467743888830445
157,5.252673728372325,-0.5944639592835141,4.053648575279822,-0.7387587059003888
158,1.605373734670716,-0.12162634351533672,1.7748284201890403,-0.17852917410412192
161,1.3664987939339626,-1.7591581588884722,1.9912595359954985,-1.4770639031380188
167,1.7933874675688266,2.263093179610655,2.161404013492555,1.5121486541797073
169,1.1057319483055676,1.0913001683618788,0.9158568284532553,1.3447946591879127
173,4.33998844343903,-0.23655472358646124,5.135127869573132,-0.23642164674310368
174,4.38927800038662,0.4609467430376208,4.0864777668745855,0.4448775182054792
176,1.718596214839109,0.49451201646727105,1.7562673740236403,0.7712934562734872
182,1.0466072785362208,-0.5212155797823989,1.687912617721577,-0.6365718345041187
183,1.8142880454699506,1.586331365533475,2.3276212105847502,1.2181740840486739
187,2.9395239197182113,-0.26440883752430006,2.552886120167634,-0.30508370410949487
188,5.628306882757146,-0.2908615561019879,5.478998944078296,-0.34782161273933937
192,1.1420137603635578,1.2685695211034371,1.30793327462048,1.262932730237752
193,1.8450249314155898,-1.5883592511448914,2.2308394834465566,-1.5840448531169133
196,2.5755065802677994,-0.8276813145631209,1.8801358452417951,-1.1832746963036493
200,3.309669338494898,0.08055295315628622,3.7512317769363244,0.04362731336835855
