id,tau,theta,omega,kappa,tau_est,theta_est,omega_est,kappa_est
2,1.0448502284885586,-1.412071512302518,0.21369584057901267,1.501293517284032,1.215310206019161,-1.3745547487776753,-0.27663740071705584,1.014021128838212
5,1.1676240497501398,0.5014223495621225,-0.2236688464331165,-1.1997871061784822,1.5928274660426274,0.4473145262723807,-0.8242945076312805,-1.1748130494635574
7,1.0573521640224848,-0.41747040672268315,-0.2112732194691768,0.992737610602082,0.795261828603873,-0.7075176895332245,-0.25118424625792257,0.3948727574637964
10,1.2483982228825365,-0.31303172414848274,2.106338113815878,-0.35329471514537414,3.2298533143689263,-0.23731696674035696,1.2702091147134633,-1.4085520925785577
13,2.012795755147528,0.1679458930224,1.0582759310506233,-0.5256181559555235,1.2586237818480577,0.09422273476321591,1.046537303733606,-0.3679079428078008
14,6.083713105933215,-0.7925590862597729,-1.6737103662659947,-1.3487984785239981,6.499810253562656,-0.8398624898673248,-1.8828884364914311,0.21944410096244552
16,1.7388489135057406,-0.5914841543877548,-0.9628963666798168,-0.521360663323368,1.6979932125476176,-0.6488770110709676,-1.2636313698715136,0.35598632679086106
17,8.183423501315094,2.494567575533094,-0.5346166249550203,0.9776207605816796,15.19007936292578,1.9160121744250032,-0.34958405118686114,-0.4776992214723601
20,2.4760014906759262,-0.3519894259348974,-0.9625195456608541,-1.149428718271489,2.309068696862808,-0.36359316605622766,-0.9361943085153293,-0.7218336767602191
23,2.1016150932117976,1.0776614735016188,0.8761458395298278,0.30422698333362624,2.69818760037035,0.9946713726421235,0.7289389695874596,0.6942776310329427
24,2.1675047944080363,1.2300841965166436,0.30774632970755844,-1.5226019633581231,1.667283607397823,1.3337680457274312,0.07715270552152693,-0.9663089764869175
28,3.8533350695499884,-0.6765206855076487,-1.1575287684903441,0.9225896201318137,3.5859331864159674,-0.8344287828353069,-1.8534445712938885,0.2667996563435014
29,3.8526741839286585,0.5221972097039009,-1.5123796036785426,-2.0020349234041017,2.7017431237804583,0.7371422368370113,-1.9885055041881068,-1.3095478639634672
31,1.0357449962162568,0.8023911343678098,0.9346563183024771,1.0962889998028644,1.294952639124588,0.8150222220237128,0.7504193998965755,1.0451197509665087
32,1.140859052341406,0.011055301682832688,0.08835474916029208,0.62626962604088,0.6221558128313192,0.12317637258811145,0.2666465348176452,0.6335587570906432
36,1.9197555530982142,1.269662526118569,1.1368243130665456,-0.737739466258112,1.2755347648047703,1.466405851346147,1.2259016957055056,-1.1498016725005722
37,3.741030754044533,0.9584920381192495,0.7654371802066823,-0.12032677948011525,3.219680542085922,1.095908323851798,0.644311040284902,-0.7226768788559469
38,3.8593356856859127,-0.574086340357419,-0.9584639243956521,-1.0830223279668567,4.442952726546768,-0.8594371549917007,-1.3379790576720567,-0.09457294741697304
41,1.5967840700397673,-0.6215241826170127,0.898832692236194,-0.5934508830173186,0.8589924311751335,-1.0121813736900998,0.9561644431996248,-0.29139391229820377
43,2.02445081031041,-0.36657060118337564,1.365068930302248,1.3444477966871007,1.3314959284597503,-0.21688987015983444,1.4770793349874025,1.628644478589217
45,2.456259749173789,-0.6990422644405225,-0.453411778218439,-0.5251145366106887,1.479012817745774,-0.9963443933031091,-0.47819264534943084,-0.6600755987296195
50,2.3015105632038075,0.5475835805315913,0.0019511758869002124,-0.16414456241679562,1.8529703808349227,0.9777963386444669,0.5701695861750393,-0.3755440052101316
52,5.928995997920387,-0.8456409005727246,1.4630192418114718,0.22813729809084102,4.070521067208997,-1.0646350481953095,1.9257064571267186,0.45779596700629016
55,2.3591547073542585,-0.967392024615433,-0.9976536412627511,-0.3369727284752097,3.3506854361580762,-1.3267123894089567,-1.539550497369849,0.20144671915770826
57,2.127047515957879,0.4279185555589616,0.11645775261415622,1.157198938365622,1.7827512131653984,0.6964792422696745,-0.1704085529843472,0.6486519779398542
59,1.7408761147662548,0.2948750678178427,0.6812928386176456,-1.3561862918903829,2.1802251660835066,0.22138602328178322,0.9513543937888365,-1.396261750131737
69,1.4995878140057497,-0.5198377999512268,0.7664075480619635,-1.904797740680035,1.4813200497660945,-0.5500368470520913,1.5026893082301782,-2.018960724305889
72,1.930352452360289,-1.4844847937695507,-1.2674282073599599,1.1362604866322965,2.1938166261374477,-1.5353476111762152,-0.9411251704583994,0.931256647228355
73,1.2166777365253456,0.37437434198547165,1.2739826279160722,0.3603595403536951,1.0204206455330562,0.7183691724558119,1.5712291989401468,0.2070532393487332
74,1.7770908984560287,-0.17641817315578776,1.1334495655928596,1.4585259329366018,1.5321186723621207,-0.34913520395360936,1.8472366498905877,1.3953596402401214
76,2.1214024838992187,0.5008068695928274,0.8323422660983342,-0.5163365434019453,1.3898172710229892,0.8351824134392564,0.39179278522404337,-1.118528995800922
78,1.3988470266502566,-0.23311037837311133,-1.2199067531652574,-0.2632654366504921,1.5642375791430934,-0.21649167686998297,-1.2170471420578848,-0.4713637534035225
81,2.6763201617059686,1.8212567648336297,1.098835769711185,-1.1953022580477408,3.171028692563657,1.6300243422639322,1.4870664655927355,-1.6493602078079672
82,2.235494439642322,-1.0054643032776092,-0.22479022898667356,-0.21271367421771306,2.0200029357152363,-1.438872765015645,-0.2018494690592612,-0.7898650121260287
84,2.442259675990248,-0.8532829368191748,-1.5616691557454423,-1.288330733178707,2.8454519085792676,-1.1755147656118916,-1.7907761948047056,-0.5488750644886559
85,7.346575048330705,0.5846098693976532,0.5446342229721026,-0.39429054341900616,4.415201663729825,0.7778363729724965,0.5391167688719062,-0.5289994984780589
86,1.1085175530212483,0.18402297422477343,0.6365649610425484,0.11541382284857683,1.3844316207226754,0.12929377833304942,1.0777970013139397,0.22777932354979635
90,4.847368345229185,-1.6393750670932785,-0.1695410081780444,-1.1468920371913813,5.330155538476829,-1.7104828129779277,-0.16318503975256235,-1.2525145347948854
91,2.696273819988055,-0.8605069200755064,-0.7999040718658719,-0.021071265653131412,2.996723371611183,-1.4154221316977527,-0.6551928723227272,0.6832820218996835
92,4.083433674442116,-0.7847797941255703,0.7151368917490923,0.11910545872786743,4.1637222194198875,-0.9499799799713939,0.9099242002116633,0.8082316336343656
97,1.546875949342559,0.45384822455047785,0.5809858312225379,-0.4554641164603679,1.1545452613673175,0.7502133483869485,0.7037574897818871,-0.4655842910087915
98,3.3219650486760326,0.231736748649856,1.1625259679157227,-0.999872884468354,3.197375877785057,0.36730073068763713,1.0232076767016824,-0.7666662058280957
101,1.0512262671012618,1.118996641141259,-0.43145612136546213,-2.0785455608914876,0.8332274952466001,1.4013119639937202,-0.07865374397208452,-1.4385695913162442
106,2.461330941527667,-1.2083092411061238,0.4137511827496137,0.5746829829342383,3.325110084696639,-1.1195934492990207,0.5185516899754689,0.40245119267789786
107,6.704719293416444,0.6504950960010566,-0.560532163887726,0.344871062785951,4.170597991637908,1.1367327968123069,-1.0702333034673428,0.09362651404787431
108,3.799814073515556,-0.8187974415192311,0.24862992148084329,1.6124688391428559,2.6244866586615205,-1.3510391932332992,0.20626932498885273,0.5444974429950491
110,1.731175312206406,1.3274012499297543,-0.09615336593066123,-1.850626357971494,1.6411933837939192,1.5193125702073997,1.0458560965101469,-1.043908987911004
111,5.1758924310218966,-0.957960908819437,0.7352151503259022,0.4178165553700748,4.413940855590002,-1.0564095521111967,0.6408372069561923,0.045197471294892294
112,1.3719066487330758,-0.42293327513473616,0.14988260694416883,-0.34581337534042805,0.7443567596059826,-0.9915130854264329,0.367409409830114,-0.5474399003687038
113,1.089585949629769,-0.6629017597234753,-1.4458168539882108,1.7642440924232345,0.999916812642067,-0.678752795764104,-1.642316928288341,1.5706124503259484
115,1.0569428788309765,-0.6039650502482866,0.40610657847687,1.6902695120379219,0.7739324450223717,-0.5453000849693992,0.8768541264479994,2.2748224040751692
116,4.358488491174579,-0.25452165448091957,2.030476005319851,1.7462518731963428,4.149775577940985,-0.20866413543794327,2.2156694382911115,0.790165968239824
118,12.793485576549363,0.6114432424321349,0.46802777568282,1.0368679551797504,8.342795893414717,0.6750057528134198,0.3407919360620535,0.752093495634877
119,2.878070530900367,-2.4961652896562043,-2.1718723810330873,0.3364464130418523,3.5038364145457996,-1.7229540958814127,-1.3580190944680184,0.0655380464971151
120,2.456609349624808,-0.38982373293847605,0.5167321309781575,-0.06385631203453174,2.3465906427803236,-0.42944910752763665,0.41689777658626953,-0.3380549126188105
122,1.4760724384166206,-1.8224821050844353,-0.2782701266492554,0.11646426510250649,1.7903223376165531,-1.4712136925215937,-0.4777407581236691,0.016094394286584386
125,1.841452983680336,1.3832673278595704,0.7186446925843009,-0.42568362098802065,1.6307470718135304,1.9494840280374812,1.1411007725776916,0.1398214410400603
126,1.6077619253336006,1.446742249930905,-0.6336669937736493,0.8309659784714167,1.3739928274749553,1.3197735500961734,-0.9461485419468819,0.6836611149556798
127,1.1059621650920424,0.0844826574604718,-0.5858254417381634,-1.8973806784791514,0.4535372587589503,0.610972827524642,0.23796643722586225,-1.087467388974514
128,1.079326752071139,1.7147770561305218,0.1958455733558059,1.3086121983776664,1.0361242176120677,1.8305395229200376,0.0472904523697109,0.3274072754166863
130,1.202482641405121,1.2010446129258752,-0.2548600118984811,-0.6885623924705452,1.066874288068548,1.268603437652099,-0.42720775489465046,-0.5289297273816909
133,3.1466851313455413,-1.187915289839461,-0.6701064989424844,1.8546738622133396,2.51315590732299,-1.4520913454484563,-1.323201241294751,0.37897349195014696
136,7.536832556030764,-0.1695475731593888,1.0139577912428677,-1.4282495230664336,4.17874930952643,-0.2833101171455126,1.1012707310304308,-1.6006283475141303
137,1.2739794957055652,-0.2705188435882792,-2.47460519814669,-1.4546910847890695,1.6353881662164256,-0.3410720598315457,-1.797883932490604,-0.8697166447569651
139,1.2499392267417282,-0.5497975284299644,0.5267038740715384,-1.7855495675799509,0.9190758050647533,-0.8435886669941299,0.36842487985352784,-1.5713331991341244
141,1.1209648805116144,1.009991138374986,0.08574066021718116,0.2588343146155337,1.218198440117391,1.1491531805276944,0.4650210706722791,0.30793182301237004
147,4.599374852383614,-0.33759780144949947,-0.12686265907296676,0.49634019594919243,5.63904037604952,-0.5186039331205715,-0.07919813930750925,0.07247451411269722
149,4.100982379693164,-0.22854555934838464,1.4544187326554598,1.2543574488804423,4.632035913081158,-0.19854031694975566,1.5400149222737431,0.6185189120037141
151,2.8339626998731595,-0.037611571784835804,-0.9875017086218416,0.2220827052756415,3.2921367263222114,-5.928167564875681e-5,-1.1547316809175383,0.6106246407757155
152,1.3441890519503885,-1.751449280312704,-0.48986522934534293,-0.17997032000500068,2.0611755307388036,-1.2299122686868096,-0.3143128145273792,-0.610958899010427
153,3.379690058713046,-0.8966813331040716,-0.5029438559418186,0.03379800036004293,2.541796300632702,-1.3125423256959194,-0.22946145298373227,0.16827686305752937
154,1.4488344594120262,1.1374633738268791,0.3425918929880773,-0.2620554094405873,1.130728964364533,1.3851452432285747,0.24389059797551432,-0.10760766279933873
155,2.3435218158472244,-0.1795225783831992,1.0590569954811264,-0.692043259601551,2.5349433196773457,-0.25250358399826883,0.8024135963353589,-0.4469867476403314
157,2.6420403303861195,0.21551641234752972,-1.0496629167952272,-0.3780241853453494,4.0135540715372935,-0.041598601631093475,-1.1680188927479087,-0.5258109048223215
160,1.6541549287357589,0.9760125603434558,-0.0896272334008764,0.005573293130358986,1.611944475134263,0.917719673718857,0.2191866792604809,-0.3155069735489568
161,2.8248820449215493,0.6540591656004391,1.0001067415079445,0.39325073303320823,3.4117283491436483,0.7298738155074835,0.7385354624094324,-0.03904408952265771
162,3.2108844430490593,0.90316781336333,-1.1645656022127462,3.4613418698507115e-4,2.380333010710186,1.2266853580732884,-1.493746804715648,0.5794489626747078
164,2.184682375480989,1.1124955733097208,0.6322898713782173,-0.848528786159193,1.660546824682236,1.5654569627261157,0.5504746910450455,-0.6100639904074059
165,2.9317027451185353,0.982320974587445,-1.5700891281813674,0.6344999032741101,2.8248113553945884,1.025302181236821,-1.5015335277450426,-0.03226153097323044
166,1.116500733700758,1.0362287427236312,1.5475938862243688,-1.6601114044202783,1.666467967867088,1.056228754716251,1.790359151336814,-2.11658034484499
167,2.025485990298826,2.7756231094244956,0.6661522494762814,-1.7459890800301774,3.2754570317945624,1.9945308294817974,0.38193194505686745,-1.384234719597034
170,3.160631356275841,-1.7377972236742911,1.6323482454547023,-0.4934567315066883,3.6147761403322223,-1.6400638433188583,1.3047740211976395,-0.35189017179088894
171,1.6838711654730485,1.1816957443341456,1.182965034987039,-0.10454087156432797,3.63348841866359,0.9161535210520847,1.0905775578611274,0.1724392391586786
174,5.246656341873836,0.11926610387844666,-1.3104170798830501,1.1612885404267677,3.7576032332127496,0.17564581255620138,-1.574098672612256,0.4874487637301759
176,1.2782562160182978,-0.6114019570794009,-0.746687821654136,-0.18661230472957382,1.1006948094233553,-1.009414844447465,-0.6264208627484791,-0.2634773299277716
179,1.9095986589704033,-0.16073115538269275,-1.4133525984581785,-0.008387111649926214,1.8784292116927714,-0.3176460286102555,-1.1538161139573604,0.029314566546898412
180,1.7263001083909808,1.1329342700831209,-0.7643633709067845,-0.23136011220984634,1.975759600422488,0.867558330344646,-0.5952634791518963,-0.31789985488472566
183,4.422649433336658,-0.952983105316692,0.7520329503815987,0.5742281643526936,2.0631046926403567,-1.182156509378569,1.165463933285615,0.39673666495601034
184,3.7623152136510103,0.22230062773712234,-0.1176849272382062,0.7544889620228789,2.3427347947243633,0.3442184809638568,-0.6956141971506355,0.6420037207982661
188,1.8326162243005801,1.4110562053222515,1.0522688689920772,-1.7472229704564544,2.2014299796584638,1.1225050919394863,0.9621043557629592,-1.347750144677565
190,1.113842647509692,-0.30778120508560025,0.5932261280678404,0.3285472719305092,1.4870113632488866,-0.26070291712187416,0.6030407175245364,0.08804969075938214
191,11.295455159691267,-1.22120978304729,-1.1124689283871325,-0.4650358874622866,8.583519552462654,-1.4371318441862906,-1.2927501656285247,0.25741660377633646
195,2.4760025544478923,0.40293688754015194,1.6776791316078976,0.3221014095425976,2.266047602379622,0.5504464807026364,1.5544923225888423,0.1648523172695508
196,1.9952580821878219,-0.5927122051165765,-0.3370577971141695,2.1788123529131536,1.3614251611052324,-1.0984619826464894,-0.8347367556521688,2.820932463996394
199,5.967385571611675,-0.7685360147675377,0.38821749172499526,0.736112146667099,3.6419777874660166,-1.5310470745186364,0.8508366705778537,0.039105709277066025
