id,tau,theta,omega,kappa,tau_est,theta_est,omega_est,kappa_est
42,1.146206924018045,-0.258411246817559,0.821760596241802,0.15328388148918748,1.270397588743663,-0.3030092866341969,0.7627014910616748,0.6680141339500277
43,1.2196570384594125,0.009281766600906849,0.5255447728559375,-0.15378656890243292,0.5235058547673282,-0.10846811626108001,-0.13864141146301462,0.009405704733734248
47,1.1156608669798553,0.8578565511852503,0.14070883579552174,-0.5071968184784055,1.389776847732112,0.802193217416048,-0.01618279820865671,-0.45998520912458124
48,2.2998191781166786,0.3361475979909301,-0.7105405596084893,-0.9096232387237251,2.0280012024614154,0.28863938765758235,-0.615890091860318,-0.4210291527715602
51,1.0242696055431515,0.7865735213272274,0.3017460545524955,-0.4551914385519922,1.1325159112753345,0.7579306261928561,0.011250378260522064,-0.8540081366534028
52,3.166930232490469,0.7947955275885761,-0.8098055617883801,-0.312655596062541,3.456785821805992,0.7929616971110811,-1.0592765168367546,-0.07130128147816696
53,2.2635136150292756,-0.9207585440017283,0.7529708254151046,0.24430157989263535,2.8505385773280834,-0.9452467428559592,0.2772478526851137,-0.12936821997965667
58,1.9463737264381153,-0.3056119941174984,-0.7303020767867565,0.3977417969144881,2.857560717612674,-0.1381388280592615,-0.6447203652951135,0.06610285303377396
62,3.5320678174132736,-0.33682933263480663,-0.5177851705811918,-0.013963958248496056,4.855660355359614,-0.2604407022783805,-0.4976669234239523,-0.0486344252363485
65,1.3975530279031747,0.5791952605359256,-0.8335841493681073,0.7771012834273279,0.9440345540459099,0.7519960178235762,-0.7342052787853296,0.49568729424687885
66,1.3844417768112491,-0.36058404529467225,-0.04325943160802126,0.4903076817281544,1.8550349443320702,-0.2636226927051629,-0.44059449271001266,0.2137627358923084
67,1.9914822199074442,0.2291703624650836,-0.7824585791677237,-0.18238149071112275,2.2255139119342133,0.37194472727299865,-0.716558283075281,-0.37952803917394506
68,1.986152527089881,0.36839225608855486,0.7556569878943264,-0.14653929695487022,1.714030063667325,0.3940146552570769,0.5576387632870984,-0.7153910668913032
69,3.348094909130717,-0.32584509858861566,-0.36924331448972225,-0.07651647925376892,1.943800670021791,-0.5403340263291486,-0.9511518369695163,-0.2279796968227856
70,3.2986888855012473,0.8111410737037659,-0.5678844340145588,0.8159540398046374,3.339026479753975,0.8590840262218284,-0.7762521238555472,-0.07823340930115225
71,1.5483204721161223,-0.7454843036830425,0.7043543215841055,-0.9214681717567146,1.7527053232004852,-0.7791307880646844,0.6570564339161491,-0.44966521588847796
