id,tau,theta,omega,tau_est,theta_est,omega_est
53,1.7255505191312568,0.2778887674212456,0.4419490438885987,1.1979924038995802,0.17341271443602413,0.12071941359887317
54,1.2839310417475103,-0.18442404177039862,0.2301786569878459,1.6979682919824404,-0.16369463874576498,-0.34450172297732834
56,1.6082203208591017,0.5947707495652139,0.8710261047817767,2.97184464820275,0.5038505182577624,0.8216212171540132
59,11.303450463346225,-0.4777372730895877,-0.09548720438033342,8.86089176460373,-0.40461554093369023,-0.25673949737712354
68,1.6826082917194711,-0.853453098796308,-0.25845856638625264,2.4348221709053957,-0.9467496353831606,-0.17168158199708924
69,1.1912695001751576,0.6368971830233932,-0.5280155404470861,0.9352292991346547,0.7163966938699988,-0.333000478850804
71,1.8354139617177019,-0.2712482060305774,0.4406104194931686,0.8116847653020051,-0.3755961932766241,0.480706407907952
73,2.0548421168797653,-0.7146581830456853,-0.34850696520879865,2.0337573220510325,-0.8157102834915375,-0.5928017603872573
75,1.5027414640381773,-0.7420302173122764,0.9323491281829774,1.107518036202733,-0.899368791222346,0.849419737809576
76,1.6384913789243454,0.7506158072501421,0.7878335295245051,1.11693707364891,0.9817211997390249,0.2424771910892521
78,1.9222001364612213,0.09360985411331058,-0.4571286803111434,1.0125405211662486,0.5753360294611526,-0.13199404572841836
83,3.96494478873033,0.07366066239774227,-0.6345292832702398,3.8756341230113236,0.16160338683341008,-0.6272680152206359
85,6.7151232040470825,0.10577321797609329,0.5530170476995409,5.716879981602763,0.14338632980090613,0.287797101809402
88,1.4648812337476322,0.8245463515631855,0.05037603294476867,1.263233457723353,1.2491215311310677,0.12863408385287406
93,1.80952333277,0.28867399552837014,-0.38913144962862134,1.4890486590169212,0.4494352904687195,-0.44656288381756504
94,3.339320295052341,-0.9500412251800299,0.08038907451555133,3.223829260328823,-0.9910360767135832,0.02183845404677678
96,1.5686991264264656,0.16790438815951347,-0.6014684173278511,0.4477662231722316,0.3952256402716887,-0.17062461610523552
98,3.220092440940896,0.12226048950105906,0.010315383784472942,3.315478147874633,0.172696415317519,0.05005580078258604
100,1.9196135503034573,-0.3319248021580279,-0.13266113493591547,1.9277895680903347,-0.3635873143586418,-0.04164343214038573
