id,tau,theta,omega,kappa,tau_est,theta_est,omega_est,kappa_est
43,4.158498984495655,0.1731766825541854,-0.2739643235690892,-0.2115224082954228,3.192710897862032,0.2875938484984838,-0.3475582240788162,-0.5300495900980501
44,2.721998010799272,-0.9757082830183208,0.0631343424320221,-0.9400803600437939,1.9794778370423514,-1.2672303811733328,-0.0046441158153862645,-0.5709382632928398
46,1.2268562439608632,-0.7403286159969866,-0.15575732151046395,0.6810484458692372,1.0727237374760399,-1.173129141168714,-0.23014194876442115,0.748854598023073
52,1.1138869413484216,0.9695693785324693,0.6540925581939518,-0.4365457445383072,1.042719645551353,1.0084054986282371,0.2574392285476746,-0.5473197655395711
58,1.0321422806962686,-0.9965878454968333,-0.5277454513125122,-0.6092532486654818,1.3291254471009155,-1.0168418839953548,-0.2547736708488126,-0.4334593524318124
59,2.7241217888918885,0.5289653865620494,-0.22296131821349263,-0.4469408574514091,1.3301761874757578,0.8804591315013668,-0.1790794843971239,-0.14776515122652
60,4.290102218559638,-0.9246847587637603,0.7457354972139001,0.7681233445182443,3.754508862006252,-1.1675812571118556,0.9771057883775529,0.45810175553341176
61,1.1244542519501943,-0.109239443205297,0.5711846677586436,0.9074324988760054,0.5414624074184132,0.09436372692570076,0.18895626236687427,0.907909921472001
63,1.7454639711082789,0.553573947865516,-0.7907163132913411,0.6264269407838583,1.6953906091291373,0.6357594680240678,-0.6951582508603901,0.22469117186916557
65,1.1886487919634978,-0.695229166187346,0.9434415330179036,0.927809948567301,1.722661172356486,-0.43259483546053307,0.9273486406420887,0.6787744268993022
66,1.319472348566392,-0.8858321537263691,0.8036196851171553,0.3878387939184904,1.9358468074055184,-0.7461320620681846,0.7969956693949773,0.27984921766502
68,1.6489573505200739,-0.07516213599592447,0.471239997074008,0.7600081316195428,0.6799131089369362,0.0228893308926944,0.4085166797154119,0.41648687949244745
71,3.318912819702642,0.5055782678537071,-0.25014859857037663,0.7220753966830671,2.6170770069260425,0.8600931215632265,0.14192702674452695,0.541985870171086
72,2.3987973753614065,-0.5643708216957748,0.41092415107414126,-0.9866700014099479,1.557113058613958,-0.7608036735295355,0.5944529778714192,-0.5576088718898762
74,1.0811966705990224,0.16694203205406666,-0.5841815960593522,-0.522239204030484,1.0026697342482254,0.25599088079416943,-0.5343971991369033,-0.46433902571214064
75,1.2694820631691757,-0.051436728332191706,0.42583898548036814,-0.5101064266636968,0.8501382887953222,-0.09103320532695153,0.4010371514420885,-0.5212066506838833
76,1.050063648942421,0.8758644694462419,0.0826507811434567,-0.9383950000628829,1.2233890255731792,0.9837360157417236,0.5016238009115662,-1.0021561388070963
79,1.800989451294426,0.7741311551071703,0.283695503603667,-0.8428031881339848,1.5431799559392279,0.9694855160009156,0.5188677279059869,-0.6195744710089522
80,1.8649962746437467,-0.5179128991439939,0.43376180436462164,-0.7482029423117638,1.0958137143674929,-0.7138747221286248,0.2895878504952931,-0.5298732354538981
82,1.691575524559473,0.8340983483940363,-0.2990955086424947,-0.8860630225390196,1.4589631600034811,1.201815105170114,-0.32632145963459425,-0.9729642611490912
86,1.1998154096511187,0.1868091789074242,0.8961052456870675,0.6969850161112845,0.768137809100141,0.4192270024710575,0.27161557937594394,0.44821213220953987
87,4.059922644473801,0.8266613818705082,0.5717854234389961,-0.29750920087099075,4.980267196751687,0.8456786105180945,0.7832474063831109,-0.03432066612855504
88,1.0398669738999422,0.6438902067020535,-0.5864738090895116,0.18059487408027053,1.0983792877705036,0.8650234165632209,-0.2538006139009885,0.3490421938109155
89,1.0488745567049038,0.7453953153453767,-0.6496080160140991,0.9415665264241397,0.9671735676108425,1.2091808336831347,0.12735671125833406,0.6990297984126254
90,1.985439551111164,-0.8165456186980009,-0.1742634573020041,-0.7878239033743739,1.3444096108088064,-0.989428383629003,-0.36857790706065435,-0.5330089578534476
92,8.77159659661915,-0.02347901090979576,0.47706625144928694,-0.883877111133188,6.553725064898194,-0.014862433399530892,0.46396868338296426,-0.7188381541826945
93,2.6591338415779604,-0.11601564241573215,-0.1932489457540214,0.26584113482385874,1.821124162388723,-0.17771935973364508,-0.13295761917381524,0.06442501583009035
94,2.646105197052554,-0.9323810613714159,-0.10071717062965035,-0.7587602832354605,2.2751015226893303,-1.427180503475576,0.1617468393798296,-0.2950328011195007
95,1.6523027657755713,0.5420166202820837,0.44590709544718266,-0.6424753367900848,1.3295533213024588,0.7236772298196756,0.22684652166846744,-0.10055454660557551
