Subject,phase,V1,V2,V3,V4,V5,V6,V0,id,session,meanHighChoice,meanPerf,propBest_HvLv,n_HvLv_trials,propBest_HvLv_eqRounds
134,2,0.11666666666666667,0.25,0.06666666666666667,0.2833333333333333,0.016666666666666666,0.26666666666666666,0,1720,2,0.8,0.9504598783869666,1,72,1
135,1,0.075,0.25833333333333336,0.08333333333333333,0.25,0.08333333333333333,0.25,0,1719,2,0.7583333333333333,0.9018133545215675,0.9305555555555556,72,0.9305555555555556
135,2,0.05,0.25833333333333336,0.11666666666666667,0.23333333333333334,0.03333333333333333,0.30833333333333335,0,1719,2,0.8,0.9523580337947353,1,72,1
136,1,0.09166666666666666,0.2,0.08333333333333333,0.21666666666666667,0.14166666666666666,0.26666666666666666,0,1718,2,0.6833333333333333,0.8053802290918913,0.8055555555555556,72,0.8055555555555556
136,2,0.09166666666666666,0.25,0.025,0.23333333333333334,0.10833333333333334,0.2916666666666667,0,1718,2,0.775,0.9296978359123921,0.9583333333333334,72,0.9583333333333333
137,1,0.225,0.15833333333333333,0.13333333333333333,0.19166666666666668,0.075,0.2,0.016666666666666666,1717,2,0.55,0.6462273091355392,0.5972222222222222,72,0.5972222222222222
137,2,0.16666666666666666,0.18333333333333332,0.11666666666666667,0.2,0.075,0.25833333333333336,0,1717,2,0.6416666666666666,0.7848414271756221,0.7361111111111112,72,0.7361111111111112
138,1,0.075,0.26666666666666666,0.08333333333333333,0.24166666666666667,0.075,0.25833333333333336,0,1716,2,0.7666666666666666,0.90865062545449,0.9444444444444444,72,0.9444444444444444
138,2,0.058333333333333334,0.275,0.08333333333333333,0.25833333333333336,0.058333333333333334,0.26666666666666666,0,1716,2,0.8,0.9713792784303734,1,72,1
139,1,0.075,0.26666666666666666,0.075,0.225,0.1,0.25833333333333336,0,1715,2,0.75,0.8859356203458988,0.9166666666666666,72,0.9166666666666666
139,2,0.05,0.25,0.08333333333333333,0.275,0.075,0.26666666666666666,0,1715,2,0.7916666666666667,0.9341872211091624,0.9861111111111112,72,0.9861111111111112
140,1,0.125,0.225,0.06666666666666667,0.25833333333333336,0.08333333333333333,0.24166666666666667,0,1714,2,0.7250000000000001,0.8618105178346296,0.875,72,0.875
140,2,0.075,0.225,0.06666666666666667,0.3,0.1,0.23333333333333334,0,1714,2,0.7583333333333333,0.898973587550339,0.9305555555555556,72,0.9305555555555556
141,1,0.175,0.13333333333333333,0.15,0.20833333333333334,0.18333333333333332,0.15,0,1713,2,0.4916666666666667,0.5746614602272294,0.4861111111111111,72,0.4861111111111111
141,2,0.15,0.175,0.2,0.175,0.125,0.175,0,1713,2,0.5249999999999999,0.6207769145800537,0.5416666666666666,72,0.5416666666666666
142,1,0.075,0.20833333333333334,0.1,0.24166666666666667,0.14166666666666666,0.23333333333333334,0,1711,2,0.6833333333333333,0.8261785985517824,0.8055555555555556,72,0.8055555555555556
142,2,0.058333333333333334,0.25,0.11666666666666667,0.24166666666666667,0.06666666666666667,0.25,0.016666666666666666,1711,2,0.7416666666666667,0.8833164782574908,0.9027777777777778,72,0.9027777777777778
143,1,0.10833333333333334,0.25833333333333336,0.06666666666666667,0.23333333333333334,0.10833333333333334,0.225,0,1710,2,0.7166666666666667,0.84756748857257,0.8611111111111112,72,0.8611111111111112
143,2,0.075,0.26666666666666666,0.03333333333333333,0.25,0.09166666666666666,0.2833333333333333,0,1710,2,0.7999999999999999,0.9585910914531603,1,72,1
144,1,0.058333333333333334,0.24166666666666667,0.08333333333333333,0.26666666666666666,0.09166666666666666,0.25833333333333336,0,1709,2,0.7666666666666666,0.9145219291597045,0.9444444444444444,72,0.9444444444444444
144,2,0.03333333333333333,0.25833333333333336,0.11666666666666667,0.25833333333333336,0.05,0.2833333333333333,0,1709,2,0.8,0.9563977728194385,1,72,1
145,1,0.06666666666666667,0.23333333333333334,0.10833333333333334,0.25,0.11666666666666667,0.225,0,1707,2,0.7083333333333334,0.8515567269107278,0.8472222222222222,72,0.8472222222222222
145,2,0.05,0.275,0.125,0.3,0.025,0.225,0,1707,2,0.7999999999999999,0.9699585600130403,1,72,1
146,1,0.09166666666666666,0.175,0.15,0.23333333333333334,0.175,0.175,0,1706,2,0.5833333333333333,0.6931153129944133,0.6388888888888888,72,0.6388888888888888
146,2,0.075,0.2916666666666667,0.09166666666666666,0.20833333333333334,0.05,0.2833333333333333,0,1706,2,0.7833333333333333,0.9506425668054188,0.9722222222222222,72,0.9722222222222222
147,1,0.10833333333333334,0.24166666666666667,0.13333333333333333,0.25,0.08333333333333333,0.18333333333333332,0,1705,2,0.675,0.7919788348004505,0.7916666666666666,72,0.7916666666666667
147,2,0.15,0.18333333333333332,0.09166666666666666,0.25833333333333336,0.075,0.20833333333333334,0.03333333333333333,1705,2,0.65,0.7938922381227292,0.7638888888888888,72,0.7638888888888888
148,1,0.1,0.23333333333333334,0.13333333333333333,0.18333333333333332,0.075,0.26666666666666666,0.008333333333333333,1703,2,0.6833333333333333,0.815349769222069,0.8055555555555556,72,0.8055555555555556
148,2,0.125,0.2,0.16666666666666666,0.15833333333333333,0.15833333333333333,0.18333333333333332,0.008333333333333333,1703,2,0.5416666666666666,0.6362552990486703,0.5833333333333334,72,0.5833333333333334
149,1,0.10833333333333334,0.225,0.041666666666666664,0.23333333333333334,0.15,0.24166666666666667,0,1701,2,0.7000000000000001,0.8321001955454346,0.8333333333333334,72,0.8333333333333333
149,2,0.075,0.2833333333333333,0.03333333333333333,0.24166666666666667,0.09166666666666666,0.275,0,1701,2,0.8,0.96497905770095,1,72,1
150,1,0.15833333333333333,0.16666666666666666,0.075,0.20833333333333334,0.1,0.2916666666666667,0,1700,2,0.6666666666666667,0.810571510994366,0.7777777777777778,72,0.7777777777777778
150,2,0.10833333333333334,0.2833333333333333,0.03333333333333333,0.19166666666666668,0.09166666666666666,0.2916666666666667,0,1700,2,0.7666666666666666,0.9039701949614711,0.9444444444444444,72,0.9444444444444444
151,1,0.05,0.20833333333333334,0.18333333333333332,0.2,0.09166666666666666,0.26666666666666666,0,1699,2,0.675,0.8045626319363912,0.7916666666666666,72,0.7916666666666666
151,2,0.10833333333333334,0.225,0.08333333333333333,0.23333333333333334,0.058333333333333334,0.2916666666666667,0,1699,2,0.75,0.8919154021373197,0.9166666666666666,72,0.9166666666666666
152,1,0.10833333333333334,0.225,0.1,0.23333333333333334,0.058333333333333334,0.275,0,1697,2,0.7333333333333334,0.8596965334244671,0.8888888888888888,72,0.8888888888888888
152,2,0.1,0.25833333333333336,0.05,0.25,0.058333333333333334,0.2833333333333333,0,1697,2,0.7916666666666666,0.9587826926665738,0.9861111111111112,72,0.9861111111111112
153,1,0.075,0.25833333333333336,0.125,0.225,0.058333333333333334,0.25833333333333336,0,1696,2,0.7416666666666667,0.8828928701168888,0.9027777777777778,72,0.9027777777777778
153,2,0.058333333333333334,0.26666666666666666,0.08333333333333333,0.25833333333333336,0.08333333333333333,0.25,0,1696,2,0.775,0.9395201384045113,0.9583333333333334,72,0.9583333333333333
154,1,0.08333333333333333,0.23333333333333334,0.11666666666666667,0.24166666666666667,0.11666666666666667,0.2,0.008333333333333333,1695,2,0.675,0.8052420073191924,0.7916666666666666,72,0.7916666666666666
154,2,0.03333333333333333,0.275,0.1,0.275,0.06666666666666667,0.25,0,1695,2,0.8,0.9603487591205959,1,72,1
155,1,0.21666666666666667,0.13333333333333333,0.11666666666666667,0.15833333333333333,0.20833333333333334,0.15833333333333333,0.008333333333333333,1694,2,0.44999999999999996,0.521525144871141,0.4166666666666667,72,0.4166666666666667
155,2,0.15,0.18333333333333332,0.15,0.2,0.15833333333333333,0.15833333333333333,0,1694,2,0.5416666666666666,0.6361962600864906,0.5694444444444444,72,0.5694444444444444
156,1,0.08333333333333333,0.2833333333333333,0.08333333333333333,0.18333333333333332,0.13333333333333333,0.23333333333333334,0,1692,2,0.7,0.8474453461496294,0.8333333333333334,72,0.8333333333333334
156,2,0.058333333333333334,0.2833333333333333,0.08333333333333333,0.25833333333333336,0.075,0.24166666666666667,0,1692,2,0.7833333333333334,0.9422710188759371,0.9722222222222222,72,0.9722222222222222
157,1,0.09166666666666666,0.23333333333333334,0.15,0.2,0.075,0.25,0,1691,2,0.6833333333333333,0.8009095089633677,0.8055555555555556,72,0.8055555555555556
157,2,0.08333333333333333,0.20833333333333334,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.30833333333333335,0,1691,2,0.7833333333333333,0.9511499792863997,0.9722222222222222,72,0.9722222222222222
158,1,0.10833333333333334,0.25,0.075,0.24166666666666667,0.1,0.225,0,1688,2,0.7166666666666667,0.8494848895931737,0.8611111111111112,72,0.8611111111111112
158,2,0.05,0.26666666666666666,0.09166666666666666,0.26666666666666666,0.058333333333333334,0.26666666666666666,0,1688,2,0.8,0.9651113136862601,1,72,1
159,1,0.1,0.20833333333333334,0.10833333333333334,0.26666666666666666,0.08333333333333333,0.20833333333333334,0.025,1687,2,0.6833333333333333,0.8160776794367933,0.8194444444444444,72,0.8194444444444444
159,2,0.10833333333333334,0.24166666666666667,0.1,0.23333333333333334,0.05,0.26666666666666666,0,1687,2,0.7416666666666667,0.8933564671000297,0.9027777777777778,72,0.9027777777777778
160,1,0.09166666666666666,0.25833333333333336,0.10833333333333334,0.2916666666666667,0.06666666666666667,0.18333333333333332,0,1686,2,0.7333333333333334,0.8745900302835621,0.8888888888888888,72,0.8888888888888888
160,2,0.058333333333333334,0.25833333333333336,0.05,0.2833333333333333,0.09166666666666666,0.25833333333333336,0,1686,2,0.8,0.9459654990088489,1,72,1
161,1,0.175,0.2,0.13333333333333333,0.2,0.08333333333333333,0.20833333333333334,0,1685,2,0.6083333333333334,0.698762889764204,0.6805555555555556,72,0.6805555555555556
161,2,0.08333333333333333,0.25,0.10833333333333334,0.225,0.075,0.25833333333333336,0,1685,2,0.7333333333333334,0.8895838392703428,0.8888888888888888,72,0.8888888888888888
162,1,0.058333333333333334,0.25833333333333336,0.175,0.2,0.09166666666666666,0.18333333333333332,0.03333333333333333,1684,2,0.6416666666666667,0.7576237913783997,0.75,72,0.75
162,2,0.03333333333333333,0.2916666666666667,0.10833333333333334,0.23333333333333334,0.1,0.225,0.008333333333333333,1684,2,0.75,0.9057491019741025,0.9166666666666666,72,0.9166666666666666
163,1,0.09166666666666666,0.24166666666666667,0.075,0.23333333333333334,0.08333333333333333,0.275,0,1683,2,0.75,0.8953944792588386,0.9166666666666666,72,0.9166666666666666
163,2,0.041666666666666664,0.26666666666666666,0.08333333333333333,0.25,0.075,0.2833333333333333,0,1683,2,0.7999999999999999,0.9661689440794471,1,72,1
164,1,0.075,0.25833333333333336,0.075,0.25833333333333336,0.08333333333333333,0.25,0,1682,2,0.7666666666666667,0.9097400311408845,0.9444444444444444,72,0.9444444444444444
164,2,0.06666666666666667,0.26666666666666666,0.05,0.25833333333333336,0.08333333333333333,0.275,0,1682,2,0.8,0.9589707264133219,1,72,1
165,1,0.16666666666666666,0.18333333333333332,0.11666666666666667,0.15833333333333333,0.11666666666666667,0.25833333333333336,0,1680,2,0.6000000000000001,0.731805530284201,0.6666666666666666,72,0.6666666666666666
165,2,0.15,0.16666666666666666,0.11666666666666667,0.2,0.15833333333333333,0.2,0.008333333333333333,1680,2,0.5666666666666667,0.7049584493972831,0.6111111111111112,72,0.6111111111111112
166,1,0.10833333333333334,0.21666666666666667,0.10833333333333334,0.23333333333333334,0.15833333333333333,0.14166666666666666,0.03333333333333333,1679,2,0.5916666666666667,0.6980505350358597,0.6666666666666666,72,0.6666666666666666
166,2,0.075,0.26666666666666666,0.15833333333333333,0.18333333333333332,0.09166666666666666,0.225,0,1679,2,0.6749999999999999,0.8036806579712061,0.7916666666666666,72,0.7916666666666666
167,1,0.058333333333333334,0.15,0.11666666666666667,0.23333333333333334,0.13333333333333333,0.24166666666666667,0.06666666666666667,1678,2,0.625,0.7388090317881137,0.7361111111111112,72,0.7361111111111112
167,2,0.10833333333333334,0.21666666666666667,0.041666666666666664,0.25,0.058333333333333334,0.325,0,1678,2,0.7916666666666667,0.9355668950359931,0.9861111111111112,72,0.9861111111111112
168,1,0.125,0.25,0.1,0.25,0.06666666666666667,0.2,0.008333333333333333,1677,2,0.7,0.8303407362136579,0.8472222222222222,72,0.8472222222222222
168,2,0.1,0.275,0.058333333333333334,0.25833333333333336,0.058333333333333334,0.25,0,1677,2,0.7833333333333334,0.9433136453351347,0.9722222222222222,72,0.9722222222222222
169,1,0.1,0.23333333333333334,0.14166666666666666,0.2,0.10833333333333334,0.21666666666666667,0,1675,2,0.65,0.7921692767910908,0.75,72,0.75
169,2,0.058333333333333334,0.20833333333333334,0.10833333333333334,0.24166666666666667,0.09166666666666666,0.2916666666666667,0,1675,2,0.7416666666666667,0.873962957972052,0.9027777777777778,72,0.9027777777777778
170,1,0.125,0.24166666666666667,0.09166666666666666,0.23333333333333334,0.075,0.225,0.008333333333333333,1676,2,0.7,0.8287678503102365,0.8333333333333334,72,0.8333333333333333
170,2,0.09166666666666666,0.25,0.05,0.275,0.11666666666666667,0.21666666666666667,0,1676,2,0.7416666666666667,0.9054660276780053,0.9027777777777778,72,0.9027777777777778
171,1,0.08333333333333333,0.19166666666666668,0.18333333333333332,0.21666666666666667,0.11666666666666667,0.2,0.008333333333333333,1674,2,0.6083333333333334,0.711351191751287,0.6805555555555556,72,0.6805555555555556
171,2,0.08333333333333333,0.24166666666666667,0.175,0.2,0.10833333333333334,0.19166666666666668,0,1674,2,0.6333333333333333,0.7382888119142214,0.7222222222222222,72,0.7222222222222222
172,1,0.09166666666666666,0.26666666666666666,0.05,0.3,0.06666666666666667,0.225,0,1673,2,0.7916666666666666,0.9619736424287724,0.9861111111111112,72,0.9861111111111112
172,2,0.058333333333333334,0.2833333333333333,0.05,0.275,0.09166666666666666,0.24166666666666667,0,1673,2,0.8,0.96974905947225,1,72,1
173,1,0.10833333333333334,0.21666666666666667,0.14166666666666666,0.2,0.08333333333333333,0.24166666666666667,0.008333333333333333,1672,2,0.6583333333333333,0.7925007407201715,0.7638888888888888,72,0.7638888888888888
173,2,0.11666666666666667,0.23333333333333334,0.10833333333333334,0.23333333333333334,0.041666666666666664,0.26666666666666666,0,1672,2,0.7333333333333334,0.8763718553630525,0.8888888888888888,72,0.8888888888888888
174,1,0.06666666666666667,0.23333333333333334,0.05,0.25,0.15,0.24166666666666667,0.008333333333333333,1671,2,0.725,0.8443713815512918,0.875,72,0.875
174,2,0.09166666666666666,0.25833333333333336,0.10833333333333334,0.23333333333333334,0.06666666666666667,0.24166666666666667,0,1671,2,0.7333333333333334,0.8798570780939177,0.8888888888888888,72,0.8888888888888888
175,1,0.125,0.25,0.075,0.225,0.09166666666666666,0.23333333333333334,0,1669,2,0.7083333333333333,0.8498744695658084,0.8472222222222222,72,0.8472222222222222
175,2,0.06666666666666667,0.275,0.075,0.25833333333333336,0.058333333333333334,0.25833333333333336,0.008333333333333333,1669,2,0.7916666666666667,0.9596092421244462,1,72,1
176,1,0.09166666666666666,0.26666666666666666,0.1,0.225,0.05,0.26666666666666666,0,1668,2,0.7583333333333333,0.920002965992148,0.9305555555555556,72,0.9305555555555556
176,2,0.09166666666666666,0.25833333333333336,0.09166666666666666,0.24166666666666667,0.025,0.2916666666666667,0,1668,2,0.7916666666666667,0.9472553629042635,0.9861111111111112,72,0.9861111111111112
177,1,0.058333333333333334,0.19166666666666668,0.1,0.2833333333333333,0.13333333333333333,0.23333333333333334,0,1667,2,0.7083333333333333,0.861372521306625,0.8472222222222222,72,0.8472222222222222
177,2,0.041666666666666664,0.25833333333333336,0.058333333333333334,0.2833333333333333,0.10833333333333334,0.25,0,1667,2,0.7916666666666667,0.9582932340681979,0.9861111111111112,72,0.9861111111111112
178,1,0.09166666666666666,0.25,0.08333333333333333,0.25,0.08333333333333333,0.24166666666666667,0,1664,2,0.7416666666666667,0.8764499507702935,0.9027777777777778,72,0.9027777777777778
178,2,0.075,0.23333333333333334,0.09166666666666666,0.25833333333333336,0.058333333333333334,0.2833333333333333,0,1664,2,0.775,0.9301711013861196,0.9583333333333334,72,0.9583333333333333
179,1,0.08333333333333333,0.23333333333333334,0.06666666666666667,0.25833333333333336,0.09166666666666666,0.26666666666666666,0,1665,2,0.7583333333333333,0.9311893333812726,0.9305555555555556,72,0.9305555555555556
179,2,0.10833333333333334,0.20833333333333334,0.05,0.3,0.06666666666666667,0.26666666666666666,0,1665,2,0.7749999999999999,0.927065945994832,0.9583333333333334,72,0.9583333333333333
180,1,0.11666666666666667,0.21666666666666667,0.075,0.23333333333333334,0.10833333333333334,0.25,0,1663,2,0.7,0.8524983785241276,0.8333333333333334,72,0.8333333333333333
180,2,0.11666666666666667,0.25,0.03333333333333333,0.26666666666666666,0.09166666666666666,0.24166666666666667,0,1663,2,0.7583333333333333,0.912250279307939,0.9305555555555556,72,0.9305555555555556
181,1,0.03333333333333333,0.25,0.14166666666666666,0.20833333333333334,0.08333333333333333,0.2833333333333333,0,1660,2,0.7416666666666667,0.8904560479071887,0.9027777777777778,72,0.9027777777777778
181,2,0.06666666666666667,0.24166666666666667,0.058333333333333334,0.23333333333333334,0.1,0.3,0,1660,2,0.7749999999999999,0.8971776916344107,0.9583333333333334,72,0.9583333333333333
182,1,0.14166666666666666,0.19166666666666668,0.09166666666666666,0.2833333333333333,0.09166666666666666,0.2,0,1657,2,0.675,0.8095066311337483,0.7916666666666666,72,0.7916666666666666
182,2,0.05,0.15833333333333333,0.08333333333333333,0.2833333333333333,0.175,0.25,0,1657,2,0.6916666666666667,0.8163795318476604,0.8194444444444444,72,0.8194444444444444
183,1,0.10833333333333334,0.24166666666666667,0.03333333333333333,0.26666666666666666,0.11666666666666667,0.23333333333333334,0,1656,2,0.7416666666666667,0.8774424150332191,0.9027777777777778,72,0.9027777777777777
183,2,0.09166666666666666,0.275,0.058333333333333334,0.2916666666666667,0.05,0.23333333333333334,0,1656,2,0.8,0.9444937551101268,1,72,1
184,1,0.10833333333333334,0.225,0.15,0.19166666666666668,0.09166666666666666,0.225,0.008333333333333333,1655,2,0.6416666666666667,0.7588314288582526,0.7361111111111112,72,0.736111111111111
184,2,0.11666666666666667,0.2,0.125,0.2,0.058333333333333334,0.24166666666666667,0.058333333333333334,1655,2,0.6416666666666667,0.7758835702682951,0.7638888888888888,72,0.7638888888888888
185,1,0.13333333333333333,0.175,0.09166666666666666,0.19166666666666668,0.15833333333333333,0.225,0.025,1654,2,0.5916666666666667,0.7149891391921508,0.6666666666666666,72,0.6666666666666666
185,2,0.1,0.225,0.09166666666666666,0.19166666666666668,0.1,0.275,0.016666666666666666,1654,2,0.6916666666666667,0.8042722353777058,0.8194444444444444,72,0.8194444444444444
186,1,0.08333333333333333,0.18333333333333332,0.14166666666666666,0.23333333333333334,0.15,0.2,0.008333333333333333,1653,2,0.6166666666666667,0.7312121818567918,0.6944444444444444,72,0.6944444444444444
186,2,0.075,0.20833333333333334,0.08333333333333333,0.23333333333333334,0.11666666666666667,0.26666666666666666,0.016666666666666666,1653,2,0.7083333333333333,0.8531490577839319,0.8611111111111112,72,0.8611111111111112
187,1,0.075,0.26666666666666666,0.1,0.20833333333333334,0.09166666666666666,0.25833333333333336,0,1652,2,0.7333333333333334,0.8905099438698622,0.8888888888888888,72,0.8888888888888888
187,2,0.058333333333333334,0.26666666666666666,0.08333333333333333,0.21666666666666667,0.1,0.275,0,1652,2,0.7583333333333333,0.9102604372124734,0.9305555555555556,72,0.9305555555555556
188,1,0.13333333333333333,0.20833333333333334,0.08333333333333333,0.21666666666666667,0.15833333333333333,0.19166666666666668,0.008333333333333333,1650,2,0.6166666666666667,0.7567081954175422,0.6944444444444444,72,0.6944444444444444
188,2,0.08333333333333333,0.26666666666666666,0.05,0.24166666666666667,0.14166666666666666,0.20833333333333334,0.008333333333333333,1650,2,0.7166666666666667,0.8607152731909256,0.8611111111111112,72,0.8611111111111112
189,1,0.08333333333333333,0.24166666666666667,0.125,0.23333333333333334,0.05,0.25833333333333336,0.008333333333333333,1649,2,0.7333333333333334,0.8737999610392306,0.8888888888888888,72,0.8888888888888888
189,2,0.09166666666666666,0.225,0.058333333333333334,0.2916666666666667,0.05,0.2833333333333333,0,1649,2,0.8,0.9596946681024833,1,72,1
190,1,0.13333333333333333,0.24166666666666667,0.13333333333333333,0.24166666666666667,0.03333333333333333,0.21666666666666667,0,1648,2,0.7,0.8521370119182669,0.8333333333333334,72,0.8333333333333333
190,2,0.10833333333333334,0.25833333333333336,0.06666666666666667,0.26666666666666666,0.05,0.25,0,1648,2,0.775,0.9251524365692662,0.9583333333333334,72,0.9583333333333333
191,1,0.11666666666666667,0.24166666666666667,0.05,0.225,0.08333333333333333,0.275,0.008333333333333333,1647,2,0.7416666666666667,0.8895786895734618,0.9027777777777778,72,0.9027777777777777
191,2,0.08333333333333333,0.275,0.05,0.26666666666666666,0.075,0.25,0,1647,2,0.7916666666666667,0.9451969648525423,0.9861111111111112,72,0.9861111111111112
192,1,0.09166666666666666,0.20833333333333334,0.125,0.23333333333333334,0.08333333333333333,0.20833333333333334,0.05,1644,2,0.65,0.7942002828897665,0.7777777777777778,72,0.7777777777777778
192,2,0.08333333333333333,0.23333333333333334,0.041666666666666664,0.275,0.125,0.24166666666666667,0,1644,2,0.75,0.9004488772992262,0.9166666666666666,72,0.9166666666666666
193,1,0.21666666666666667,0.23333333333333334,0.05,0.125,0.125,0.25,0,1643,2,0.6083333333333334,0.7439815174990664,0.6805555555555556,72,0.6805555555555556
193,2,0.10833333333333334,0.26666666666666666,0.03333333333333333,0.21666666666666667,0.13333333333333333,0.24166666666666667,0,1643,2,0.725,0.8861183761523183,0.875,72,0.875
194,1,0.09166666666666666,0.275,0.058333333333333334,0.25,0.09166666666666666,0.23333333333333334,0,1641,2,0.7583333333333333,0.9167414750343792,0.9305555555555556,72,0.9305555555555556
194,2,0.058333333333333334,0.25833333333333336,0.06666666666666667,0.25,0.075,0.2916666666666667,0,1641,2,0.8,0.959216533855155,1,72,1
195,1,0.125,0.15833333333333333,0.16666666666666666,0.16666666666666666,0.175,0.15,0.058333333333333334,1640,2,0.475,0.5569135146367583,0.4861111111111111,72,0.48611111111111116
195,2,0.18333333333333332,0.16666666666666666,0.15833333333333333,0.15833333333333333,0.16666666666666666,0.15,0.016666666666666666,1640,2,0.475,0.5882069988193539,0.4722222222222222,72,0.4722222222222222
196,1,0.09166666666666666,0.25,0.1,0.26666666666666666,0.075,0.21666666666666667,0,1639,2,0.7333333333333333,0.8929011848145864,0.8888888888888888,72,0.8888888888888888
196,2,0.041666666666666664,0.25833333333333336,0.08333333333333333,0.2833333333333333,0.08333333333333333,0.25,0,1639,2,0.7916666666666667,0.9551645711895416,0.9861111111111112,72,0.9861111111111112
197,1,0.11666666666666667,0.225,0.08333333333333333,0.25833333333333336,0.10833333333333334,0.20833333333333334,0,1637,2,0.6916666666666668,0.8246796673037153,0.8194444444444444,72,0.8194444444444444
197,2,0.10833333333333334,0.25833333333333336,0.06666666666666667,0.2833333333333333,0.03333333333333333,0.25,0,1637,2,0.7916666666666667,0.9461815941495396,0.9861111111111112,72,0.9861111111111112
198,1,0.10833333333333334,0.23333333333333334,0.05,0.26666666666666666,0.09166666666666666,0.25,0,1634,2,0.75,0.8991015940938368,0.9166666666666666,72,0.9166666666666667
198,2,0.09166666666666666,0.23333333333333334,0.03333333333333333,0.2833333333333333,0.08333333333333333,0.26666666666666666,0.008333333333333333,1634,2,0.7833333333333332,0.9415593569387367,0.9861111111111112,72,0.9861111111111112
199,1,0.09166666666666666,0.225,0.125,0.225,0.125,0.2,0.008333333333333333,1631,2,0.65,0.7659948614410377,0.75,72,0.75
199,2,0.08333333333333333,0.24166666666666667,0.11666666666666667,0.225,0.11666666666666667,0.20833333333333334,0.008333333333333333,1631,2,0.675,0.8116519467113799,0.7916666666666666,72,0.7916666666666666
200,1,0.11666666666666667,0.21666666666666667,0.05,0.25,0.09166666666666666,0.25,0.025,1630,2,0.7166666666666667,0.8590182820430579,0.875,72,0.875
200,2,0.09166666666666666,0.25,0.058333333333333334,0.2916666666666667,0.05,0.25833333333333336,0,1630,2,0.8,0.9542477976156054,1,72,1
201,1,0.08333333333333333,0.26666666666666666,0.125,0.2,0.075,0.25,0,1629,2,0.7166666666666667,0.8523039914944819,0.8611111111111112,72,0.8611111111111112
201,2,0.09166666666666666,0.25833333333333336,0.11666666666666667,0.25,0.025,0.25833333333333336,0,1629,2,0.7666666666666666,0.9004460678204188,0.9444444444444444,72,0.9444444444444444
202,1,0.13333333333333333,0.25,0.1,0.20833333333333334,0.08333333333333333,0.225,0,1628,2,0.6833333333333333,0.8319999860184524,0.8055555555555556,72,0.8055555555555556
202,2,0.08333333333333333,0.2916666666666667,0.058333333333333334,0.24166666666666667,0.058333333333333334,0.26666666666666666,0,1628,2,0.8,0.9645156132330337,1,72,1
203,1,0.16666666666666666,0.15833333333333333,0.14166666666666666,0.16666666666666666,0.15833333333333333,0.20833333333333334,0,1627,2,0.5333333333333333,0.6514731515130345,0.5555555555555556,72,0.5555555555555556
203,2,0.15,0.15833333333333333,0.175,0.19166666666666668,0.18333333333333332,0.14166666666666666,0,1627,2,0.49166666666666664,0.5979784791633194,0.4861111111111111,72,0.4861111111111111
204,1,0.125,0.21666666666666667,0.11666666666666667,0.23333333333333334,0.1,0.2,0.008333333333333333,1626,2,0.65,0.7818186673757358,0.75,72,0.75
204,2,0.14166666666666666,0.26666666666666666,0.10833333333333334,0.225,0.05,0.20833333333333334,0,1626,2,0.7000000000000001,0.8447612302420818,0.8333333333333334,72,0.8333333333333334
205,1,0.13333333333333333,0.23333333333333334,0.30833333333333335,0.10833333333333334,0.19166666666666668,0.025,0,1625,2,0.3666666666666667,0.44824785109223825,0.2777777777777778,72,0.2777777777777778
205,2,0.11666666666666667,0.23333333333333334,0.2833333333333333,0.125,0.2,0.03333333333333333,0.008333333333333333,1625,2,0.39166666666666666,0.4767507873958518,0.3194444444444444,72,0.3194444444444444
206,1,0.11666666666666667,0.19166666666666668,0.075,0.23333333333333334,0.13333333333333333,0.25,0,1623,2,0.675,0.8064822814833299,0.7916666666666666,72,0.7916666666666667
206,2,0.06666666666666667,0.26666666666666666,0.05,0.2916666666666667,0.08333333333333333,0.24166666666666667,0,1623,2,0.8,0.9663104220923153,1,72,1
207,1,0.075,0.24166666666666667,0.09166666666666666,0.23333333333333334,0.06666666666666667,0.2916666666666667,0,1622,2,0.7666666666666666,0.916497347188872,0.9444444444444444,72,0.9444444444444444
207,2,0.058333333333333334,0.21666666666666667,0.11666666666666667,0.23333333333333334,0.041666666666666664,0.3333333333333333,0,1622,2,0.7833333333333333,0.9411303337993193,0.9722222222222222,72,0.9722222222222222
208,1,0.09166666666666666,0.24166666666666667,0.1,0.25833333333333336,0.06666666666666667,0.24166666666666667,0,1621,2,0.7416666666666667,0.8830840291109496,0.9027777777777778,72,0.9027777777777777
208,2,0.058333333333333334,0.25,0.075,0.275,0.06666666666666667,0.275,0,1621,2,0.8,0.9699281682653709,1,72,1
209,1,0.06666666666666667,0.26666666666666666,0.11666666666666667,0.25,0.06666666666666667,0.21666666666666667,0.016666666666666666,1620,2,0.7333333333333333,0.8691139551505699,0.9027777777777778,72,0.9027777777777778
209,2,0.075,0.26666666666666666,0.125,0.225,0.05,0.25,0.008333333333333333,1620,2,0.7416666666666667,0.8946669581952901,0.9027777777777778,72,0.9027777777777778
210,1,0.11666666666666667,0.21666666666666667,0.08333333333333333,0.25,0.11666666666666667,0.20833333333333334,0.008333333333333333,1617,2,0.675,0.7961324612999517,0.7916666666666666,72,0.7916666666666667
210,2,0.075,0.2,0.10833333333333334,0.3,0.08333333333333333,0.23333333333333334,0,1617,2,0.7333333333333334,0.8788743164906991,0.8888888888888888,72,0.8888888888888888
