id,tau,theta,tau_est,theta_est
1,0.8418310203673082,-0.9757451475597918,0.8645997337353553,-1.0073624912180323
2,2.5635445994041555,1.1871649981476367,1.906865190139836,1.4890084598193838
3,1.321267982241444,0.2933898260816932,0.8983963952095163,0.2940277064732634
4,0.7343869397705813,-0.6548938604537398,0.9805012347246752,-0.9597260122418962
5,1.7885025751815877,1.2501902875956148,1.625824173771089,1.5079832871937326
6,1.10154007683595,0.6470561649184674,0.7919297303236047,0.9381585549592477
7,0.9632500620584449,-0.2197519422043115,0.5885676967579928,-0.40479839083542846
8,1.4941969931462633,-1.2724083862267435,1.76402769979552,-1.3009864090144405
9,0.7518394220696034,-0.7350670325104147,0.8169088102962816,-0.5838670116876193
10,0.5717547064173348,1.0564396739937365,0.5577009243997648,0.8997559938057221
11,0.7185300925861277,1.1303179445676506,0.7927854052137187,0.9462197760207325
12,1.1527433488186105,-1.2009173473343253,0.9337090588530816,-1.9667452095529747
13,1.2953315768453117,-0.7154799099080265,1.1026977314507993,-0.99681450524776
14,0.6315157429151073,-0.26642628642730415,0.7785502351053842,-0.5351242482342377
15,1.0648383778220942,0.22697199834510684,1.425258203046897,0.306260439903421
16,0.5833118770082797,1.400821659481153,0.7286090303082323,1.105203451857613
17,0.8202469054560846,-0.16506070434115827,0.75214460169576,-0.12446670123726156
18,0.7189348488087408,-1.379851620644331,0.7528190093460151,-1.3373179278107092
19,1.5519754140078479,-0.9242038044612855,1.1665011545738544,-1.7936160134143586
20,0.8061927626046022,0.2901431629434228,1.035079872871254,0.25959625885310056
21,0.9644365904792144,-0.11376707651652396,1.3090120469581359,-0.12165045859548779
22,0.6923779279530978,0.41708124219439924,0.6453979588721592,0.46768967751098506
23,1.3549537948112456,0.48557992139831185,1.4794270024292968,0.5602293903945945
24,1.3425449773522267,0.33887078356929123,1.503098424357485,0.28394150984880845
25,1.7127757765163996,-1.2608703116420656,1.622604980027855,-1.7127979796432578
26,0.778642965904485,1.0526471938937902,0.7399812568421527,0.7902830688302391
27,0.7216045735463393,-1.490939567796886,0.7133819791282869,-1.7000064262332075
28,0.8315160222319292,-0.691080033313483,0.9586809952774704,-0.719903711693807
29,2.166069283779635,-0.21225809399038553,1.979805849447486,-0.3404659125321138
30,1.2269660942652376,0.7147996493149549,0.7963290944322531,0.8497353685227055
31,0.6552400677026528,-1.2459759623743594,1.0070551563349128,-0.32674546729960163
32,2.470882959038097,0.29860533750616014,1.9888959860014561,0.5044743982235922
33,2.7669329690824407,-0.21646922850050032,2.8668026397083586,-0.17334416758190394
34,1.6044317840512632,-0.1853266640100628,0.9963743460025788,-0.2555434925986821
35,0.41521465227257665,0.7507629306055605,0.7931655313882777,0.09609658684761611
36,1.2275885181863655,-0.5326574232894927,1.203370725505568,-0.5714491108705457
37,0.7938631379032849,-0.2051311726681888,0.7183447584373641,-0.470867127221119
38,1.1340431346906503,-0.40833119745366275,0.7946611034517679,-0.6278425692749934
39,0.7006507083919317,-1.091738586081192,0.8776109875181949,-0.6483352514478999
40,0.8584903619043179,1.0753879747353494,0.6588571999694935,1.2140430719308062
41,1.2151316560240906,-1.3559801797382534,1.4440564147177428,-1.452977991779748
42,0.8300212479230407,-1.240303560392931,1.0041151217775532,-1.5005309202077892
43,1.5797085871203072,-1.4671942563727498,1.3121884793967862,-1.8653640773650246
44,1.2934394543218086,-0.7906686449423432,1.1594581842483387,-1.2893428243749987
45,0.9121395550234193,0.09548366745002568,0.915160938182729,0.06564733063699599
46,0.6607843326169163,0.1687556952238083,0.801435351791958,0.29523568481431567
47,0.8309683322802812,-0.814124833792448,0.864078932575021,-1.1387754976484838
48,1.1421151915450487,-0.48430285742506385,1.0364541618718845,-0.8168555423765256
49,1.206899724609118,-0.07206803583540022,1.4794216194496248,-0.06753450005293773
50,0.494603850209838,0.6730543607845902,0.5687622175660297,0.5379921138885744
51,1.4897080588504583,0.7013618554919958,1.963826099605863,0.6981315458177937
52,0.5679234727943334,0.14981048949994147,0.8754632250268073,0.10997140054984682
53,0.6391150813237758,-1.2226530981715769,0.7577070383034455,-0.9665756003082103
54,0.7396079965606122,1.137505502672866,0.7599363569438385,1.0790297343121038
55,0.3562992328198894,0.383172212401405,0.49258842619179044,0.43940709166990727
56,0.32191381173524714,1.4576791024301201,0.860768605754376,0.9564123331390266
57,1.5670599773910303,0.8981417091563344,1.312140021502657,1.0780992115911474
58,0.48366885806397236,-0.7785911641549319,0.6821636973213906,-0.08552727457001363
59,0.5556039397892549,1.0463322184514254,0.6646111333128569,0.6780711943554013
60,0.7242937079836103,-0.8749755781609565,0.8554103324846912,-0.7259468697631737
61,1.1451952747174818,-0.6261858860962093,0.9376480517647311,-1.017160750606474
62,0.8072583143122027,1.2717472496442497,1.0314843121293034,0.8164689317691034
63,1.1979350568026748,-0.5343373089563102,0.9154451596108476,-0.9444483711896116
64,0.723819777167048,-0.9019895063247532,0.8647333810294308,-0.7695701378900269
65,3.362820386665122,-1.3022671393118799,2.147404298765349,-2.234056361562092
66,0.9836114676537524,0.01340683945454657,1.1470553990887913,-0.0758640855393495
67,0.804110114981989,-1.1600600865203887,0.9002866956984149,-1.134763543588957
68,1.108246136076341,1.0358094298280776,0.922490845054489,1.1309110094346448
69,1.2457366975801965,0.1244730872567743,0.786839667901005,0.16168024949171622
70,1.351884951060432,1.305668956367299,1.0209508331003123,1.517848399173771
71,1.3771896898983778,-0.8148507170844823,1.0369581637713872,-1.1570395545060692
72,0.9014339709366248,-0.05634887656196952,0.694535487464689,0.2583196834955729
73,0.787906328732255,0.07105713919736445,0.9622581565336308,0.34753835142099243
74,1.1042946341549524,0.31623207475058734,0.791849157864884,0.2812410736125047
75,0.9979521479257151,-1.4223983958363533,0.9699092252505359,-1.532952050471273
76,0.7282697121799172,-0.6127872909419239,0.872096511960761,-0.3551414147004396
77,0.5194830527405165,-1.3263518332969397,0.9612192141314903,-0.697756326611265
78,0.5017253332768299,-0.26215832540765405,0.5599983304362507,-0.06106578748543836
79,1.5047884950596442,-1.1088703677523881,1.4103865262505901,-1.3630212022951833
80,0.45050119129087995,-0.03413971373811364,0.5734679247501353,0.04196091529877922
81,2.2711102160660492,0.2623113433364779,1.8399747330051115,0.5559060340935239
82,1.157563148580054,1.477612709859386,1.267748377555457,1.4460646371090733
83,1.9623873563230334,1.0654744100756943,1.8190770728267132,1.39625665873552
84,0.6419694283958808,1.039175892714411,0.8876200274713703,1.0815650865567705
85,0.9237503098482872,1.2290655334945768,0.9515485105732651,1.304284340229694
86,1.2775274629055644,0.7221986569929868,1.03287449380342,0.8128303106262769
87,1.0940967223201257,-1.0411624792031944,0.7826723189833761,-1.2151708629024378
88,1.0209470454434533,0.33147666114382446,1.1199092834247255,0.4002241343520222
89,0.7648815379000744,0.8255614098161459,0.8040385306986796,0.9725312923447106
90,0.5492953912968974,-1.0522906759288162,0.6498032384983939,-1.4965513424080883
91,0.8210113396836598,0.00749728549271822,0.73862154961856,-0.4742316550953485
92,1.0185233401337428,1.4290506751276553,0.804250646286253,1.3508413234201984
93,1.8822364735758679,0.19087630463764071,1.660555356300506,0.37228160918398157
94,1.021455401085198,-0.9529481339268386,0.7678003421905524,-1.1474475378710385
95,0.9539692383797056,0.45175479515455663,0.7382827372392472,0.9460340787907945
96,0.7420906353884232,-1.0593700683675706,0.8120952672149554,-1.0329958721975983
97,1.1025242623702125,1.0219597464893013,1.063617129201369,1.0885840254310395
98,0.6445609042195255,1.4262753271032125,0.7783853350192701,1.2521483874242478
99,2.049972570479472,-0.3533296112436801,1.8657664960968932,-0.3470752420155549
100,0.4120057440361234,-0.22887062095105648,0.738197726463848,-0.07560733097985872
