id,tau,theta,omega,kappa,tau_est,theta_est,omega_est,kappa_est
1,1.6834417711370278,0.12038752832449973,0.9421313668135554,-0.6585354439448565,1.2979674278075437,0.11125406373974889,1.1608380521209716,-0.5495892890958272
2,0.35518665324577586,-1.427227819338441,0.009266114328056574,0.9850780188571662,0.6064419084196372,-0.7528066605520621,-0.3842633521703841,1.044401500586464
3,1.278655989368204,0.6969392301980406,0.1330026767682284,0.7086900025606155,1.0777395651862753,0.7975165595534541,0.7045553219777757,0.39037979712823995
4,0.5030887297985197,-0.2148152352310717,0.2180575558450073,0.4733102051541209,0.6677111405805565,-0.4272235255141138,0.27642618147572634,0.5665459576780872
5,0.4569246851422881,0.26970008318312466,0.6421512546949089,-1.2431150923948735,0.6995115147967689,0.023542497025201132,0.18561828386217194,-1.2531555036211401
6,1.4786952806773495,0.20570691651664674,0.5441005302127451,-1.2586855106055737,1.16702615221422,0.31847895611690524,0.675028902555766,-1.350998572801718
7,0.9712712280395193,1.0572933848015964,0.7661895509809256,0.5056609706953168,0.9336986196611818,1.1807695750524199,0.5183951065306122,0.5460216279488793
8,0.9545055973241668,-0.040391240967437625,1.4632519336882979,-1.033518381183967,0.7855009796177809,0.34683319265947954,0.6220198096992494,-0.8827875602450309
9,0.9746794236967645,-1.066452344879508,1.1951271006837487,0.05562594020739198,0.8853614385732154,-1.2345335656649565,0.5768059378055559,0.17981852440022306
10,1.261286498335506,1.3842528434470296,1.218692250084132,1.4569244203157723,0.9372439478487002,1.4346154009798149,0.5620835699650614,1.3407449089189667
11,0.6856390926789431,0.6245420768391341,1.1355670792981982,0.8466750076040626,0.5085148350957122,0.7865873234064225,0.6943289711567062,0.8239391562565015
12,0.8575364866003053,0.16229923395439982,1.377748073777184,1.2899950565770268,0.6179499196703062,-0.07877605397465204,0.23038463555476124,1.1267459328700864
13,1.4165814869464302,0.6203561082947999,0.11237218044698238,0.007554093841463327,1.1969252859724329,0.9140413308815184,0.729124853535552,0.028189879009798566
14,0.9182438153016005,0.3816033289767802,-1.2592621925286949,-0.6676412040833384,1.0644483972609329,0.35096769662295996,-1.1906131951149026,-0.713023447266352
15,1.7446269556285718,1.3927617820445448,-0.1876773841213435,0.36751955025829375,1.78231916281087,1.6209267626988668,0.2668379505001307,0.3659214270473486
16,0.7550442174665962,0.9046026673167944,-0.33303694473579526,-1.1720834369771183,0.68426834532966,1.2229012018838985,-4.4791707829957086e-4,-1.624343737536489
17,0.9237017654395128,-1.0375126618891954,0.5438802670687437,1.2567487817723304,1.3814933013425952,-0.8648718790199387,-0.2095076640390071,1.3944960620865434
18,0.6679311652970601,-0.23525844630785286,-0.41695546405389905,-0.11432209960184991,0.7040708730904796,-0.027247564354225137,-0.04761985156263913,-0.05223465616653569
19,1.1903655857017226,1.4351605419069529,0.8817807831801474,0.9146986508276314,0.9811320981097126,1.5187644539622116,0.447641095818316,0.8644615871430323
20,1.0504529017684632,-0.2028805185109377,-1.460005640052259,1.1294979806989431,1.0027392348137794,-0.41622121199213175,-0.758449859529061,1.309551121576482
21,0.844324035885934,1.1467776875942945,0.8045653214212507,-0.21270359843038023,0.9582358564618847,0.6012387146830077,-0.1949873627371421,-0.3024172988341512
22,0.5847072961633126,-0.8996013295836747,0.3460582208354026,-1.122686160262674,0.8712297503177382,-0.8701271198251551,0.36282353690907,-1.1184442492099742
23,1.6419274410835867,1.2618247484788299,0.11086907191202044,-0.7886035528499633,1.3950132437952951,1.4369882532979608,0.5235454324700624,-0.5291316876348013
24,0.9555558254417906,-0.18361817230470479,0.7848610309883952,0.8266449237708002,0.9679406574401385,-0.25643641159718294,0.7901531626628416,0.7829781277560118
25,0.9028176117100006,1.175576152978465,-0.7468097729142755,-1.3519496829248965,1.0438665185311842,1.1047704016499273,-0.6969153994343464,-1.202444612245085
26,0.28772967588356224,1.027474857866764,-0.09837370226159692,0.3828651721123606,0.5453760032287752,0.43725514863435005,-0.008366157915899688,0.3442239189035979
27,0.4258777558891058,-1.4445446748286486,-0.15709887142293155,0.24392196256667376,0.6835274783139005,-1.3962526635680477,0.2666360561656628,0.4139699367350337
28,1.1805369486590935,1.233116222312674,0.7908582449890673,-0.7912902901880443,0.9729190468453413,1.4796853163068389,0.7551697834811696,-0.8709175878449092
29,1.5353991862550718,-1.1581005002371967,1.3910035325679928,1.251309406477958,1.2582272766215965,-1.307684851103146,0.5637551693447529,1.276759745450466
30,1.609570131005514,-1.4716858346946537,-1.3035675468854606,-1.074769196799025,1.43744508821267,-1.5605551166302887,-0.9657714768020956,-1.231617055302937
31,1.1515587393147968,0.22406140132807195,-1.3208654082845896,-1.2356589131522924,1.108021696413949,0.27940552160362514,-0.597553173824735,-1.2147867307069542
32,1.127999336031978,-0.6305327550508082,-0.8046993704047054,-0.9570300837513059,1.2660693022299272,-0.746364371410072,-0.45114020585313863,-0.7104589611013066
33,0.7880270856466721,-0.4714107848703861,-0.42683999659493566,0.28664864553138614,0.516250327832425,-0.6498795240390021,0.11680889860597288,0.28773203042129875
34,0.5579531201450246,-0.1774532727431506,-1.1559549244120717,0.9291531876660883,0.5119690356807104,-0.2799612887270879,-0.4255932327161441,0.8895279709989202
35,0.8304372325281905,-1.2452400221955031,-0.8912320837844163,-1.262523356359452,1.2380284108247612,-0.8687794892250635,-0.400846223767834,-1.5392794035048343
