id,tau,theta,omega,tau_est,theta_est,omega_est
1,1.1554607457360133,1.4262404702603817,1.3645204429049045,1.429308013483803,1.0684939495013936,0.5242390007034304
2,0.5092047862680679,0.046752805821597576,0.07230320479720831,0.5743724484264957,0.11029129579619341,0.749447516573577
3,0.8635805419595665,1.0650735329836607,-1.1475353389978409,1.2679317253991207,0.6726214820800703,-0.9622049427603256
4,1.336728567468977,0.0695616623852402,0.9031314924359322,1.3371490848901197,0.07903890488596071,0.5421045229850024
5,1.2354254803034073,1.2321938797831535,1.1260615470819175,0.9226842857443295,1.7946455656500238,0.877700892801368
6,0.8706848277939774,-1.1883799019269645,0.8855088839773089,0.9888980146031887,-1.181631027393904,0.9089558525537607
7,2.2617968149851633,-1.1901951623149216,-1.3122539471369237,2.220898413521038,-0.9389505706541031,-1.1884286808385438
8,2.483394219677046,1.4931857851333916,1.474797915900126,2.0753198539452984,1.623841150193176,0.9092765437057638
9,1.7220335184136357,0.675946878734976,-0.034704365534707904,1.720089703234993,0.7015729878450052,-0.4310062358453694
10,1.0572711452507568,0.6962237446568906,0.5275424276478589,0.9939855945593628,0.7597217719196776,0.4219171524055314
11,1.1378732281089519,1.1324914342258126,-0.11430981033481658,1.0953294679894157,1.3729235766014452,-0.16409012395619363
12,1.0457664736037249,0.9375553617719561,0.7978053179103881,0.897036513773989,1.0066776790360827,0.8284126832951071
13,0.7365743013452543,1.3222325099632144,-1.3628330770879984,0.9686630482363722,1.2302154258728328,0.11509486555541545
14,0.5955751185874912,0.8372156673576683,-0.9457329204306006,0.8268303269983782,1.3448996805722564,0.4142808501576419
15,0.808504699333699,-0.5120014641433954,-0.4609007304534316,0.8575003896000314,-0.6663306156488278,-0.5404639207526428
16,1.4885779212231005,1.1687612186651677,-1.0907840563450009,1.716821561374292,1.0718207209062574,-0.7338705622994576
17,2.273836462413537,1.0105801604222506,-1.4898511217907071,2.81080120670226,0.827293967982459,-1.2901338972712062
18,1.0629375369637026,-0.6306855410803109,0.23322306806221604,0.6905081443395292,-0.9422936612327311,0.6904792028519625
19,0.6693606017128338,-0.12103108735755086,-1.1497363932430744,1.1025716855449965,0.0016275176359864397,-0.6899057406195052
20,1.522114131689219,-1.416800206527114,-1.0259738189633936,2.0982083606331727,-1.1227212747626274,-1.1130142692557843
21,0.5393592931031588,-1.3821848169900477,-1.2364842561073601,0.8279873352493411,-0.9804309376474024,-1.2682210690004079
22,0.5156376895404614,-1.25308378203772,1.1899279088247567,0.7130049036382653,-0.8563505196870791,0.6900494404796036
23,1.656585790765344,-0.5943000088445842,0.8724843836389482,1.312787644082829,-0.7454758868332213,1.4013077037321549
24,1.3380910252355764,0.508288437500596,0.7616837178356946,1.1161111980378347,0.8586344058053261,0.8390639196471005
25,0.5954452638047817,0.4893657818902284,0.10820719809271395,0.7041532290126736,0.26495508443935023,0.07950101494403969
26,1.5870890872677248,-1.3514282691758126,-0.4434339674189687,1.4643708105599118,-2.44131185577997,-0.31021567138586775
27,1.1497364838701796,-1.1226952099241316,0.8249626401811838,1.0552320886913351,-1.2021970543040386,0.5739434980550996
28,0.6845647008129276,-1.152227059006691,0.023158017313107848,0.616494320317718,-1.1101029061162715,0.2973016918612656
29,0.5729561556124535,0.8097254724707454,-0.8969299583695829,0.8329385158319689,0.7029370742972317,-0.42709982791995027
30,1.0088592096093916,-0.026573337614536285,-1.4814516704063863,1.0729777727498968,-0.3016241818220711,-1.0158735028674222
31,2.0697629323743834,0.6979894882533699,0.06839836179278791,1.6086922532564203,1.0305896583691532,0.4206077099590832
32,0.6309127869629514,-1.004102564882487,-0.8358137661125511,0.7505842176770672,-1.1323186738096114,-0.35353822845969785
33,1.0551119541368308,0.5475490875542164,-0.5829338498879224,1.1164463201396222,0.5745235502833695,0.04934843832996213
34,0.595270254015995,-0.511955717811361,0.2681351399514824,0.9180363371980392,-0.5101798715050615,0.04260982320249323
35,1.89364911950603,-0.07241006707772613,0.2285771460738033,1.7975943660995266,-0.11050618634129131,-0.015352549973089102
36,0.9255942219790024,-0.8486156926956028,0.9600444794632494,0.6324842256682167,-1.0260828598472689,0.5927950457306688
37,1.1430928649214929,-1.3422436597757041,1.026471846504137,1.1623107403896373,-1.5320353233854465,0.9083016478946351
38,0.6550574096857401,-1.4048982323147357,0.9694774146191776,0.6371012420102812,-1.0753483279298384,0.6537856217198346
39,1.4526557692592574,-1.3278083852492273,-0.43196716415695846,1.0768290143870753,-1.5332710314090572,-0.5603889443301235
40,1.2169625676773874,1.3603188826236874,1.177086129784584,1.0352650264832464,2.0268682437347914,0.6539708046455133
41,1.5707035729846794,0.5341879210900515,0.4512611038517207,0.8804255514924627,0.7772696828604416,0.03252823160107867
42,0.594799351886757,0.921896243467927,-0.6973648429848254,0.6819029762261608,0.817353684542661,-0.5856069090462664
43,1.4630612358401738,1.1123309426475316,0.46783321467228234,1.3451716192464274,0.9302528598867545,-0.04003813882187442
44,3.085827562694362,0.03144535166211426,1.1799678490497172,2.4097693506087134,-0.0696772732422283,1.5176079322070823
45,0.3749702311490239,1.4988445134367794,0.4679786784108728,0.4645904857858876,1.0116456997532335,0.4486777692653916
46,1.0818077328895006,0.6168150412850082,-1.403818486025557,1.3050950234994552,0.21153910367561818,-1.1142174686608213
47,0.8790228444672583,0.49683040799573064,0.2411093262489885,0.7069275945804577,0.5355164188169214,0.232736918910567
48,2.1961552458022218,0.4374456543009728,-0.9398898950312287,2.59998554876557,0.3624947117792911,-0.6355707276106782
49,1.8630258341442842,-0.7173243742436171,0.32398074259981513,1.6955467390065344,-0.7050229189366598,0.0577087566022361
50,0.41301201043596025,-0.763297455618158,0.34863302833400667,0.5255028176223338,-0.6716726306760652,0.2657353194490467
51,0.7614443027217864,-0.9103757010307163,-0.5768645920325071,1.192405031455519,-0.8168024574868595,0.18509301967854427
52,1.5275511784931337,-0.59614970209077,1.1568848099559546,1.292628601849419,-0.8793727540977113,1.45142431213042
53,1.3136021159891822,0.41683315113186836,0.662923565832898,1.0277705568236268,0.28825358357460207,0.1926854462903146
54,1.1331068095054015,-0.2766360626555979,0.34526798548176885,1.0918459617737613,-0.28295447156475145,-0.5371300571872144
55,0.6926651426429932,-1.0624056737869978,-0.6251684236340225,0.6431621207845801,-1.2784273670833073,-0.2882434059219213
56,1.2681562683120333,0.8921561243478209,1.306539157172665,1.9924754269566116,0.7401604103596352,1.0462926482747839
57,0.6038611847626549,0.45215311786159873,-1.1079695443622768,0.8376483806280978,0.12674670058658868,-0.6047911638470888
58,0.32655979685244924,-0.570126133505255,-0.23748548584990203,0.7135185375657364,0.02099271574115714,-0.23830489487426584
59,3.362060449091632,-0.7166059096343815,-0.14323080657050014,2.444663425957285,-0.9952804056932594,-0.09589029317923796
60,0.6043122289761819,-1.2345585487782955,1.2075884712394327,0.7462334866657045,-0.9521058843428475,0.5374842368347831
61,0.9734667766942389,0.4671995679382235,-1.1896595174912363,0.6838338204211981,0.7364833867186004,0.6880666174647447
62,0.792180724709536,1.2695675413124263,-0.34772728756070137,0.8381231760352909,1.0959089825036135,0.06608779652323629
63,0.766043558753647,0.2048824019730091,-1.4593015147838742,0.9723142224787167,0.18840710303077818,-0.6425253875965914
64,0.5515413824319193,1.2509604014921933,0.5262469095177948,1.0482345226581289,1.0836597909574344,1.0712331349632056
65,0.7172096959510764,-0.2926259357482195,0.6967928423546255,0.8740745542951261,-0.4993762092999127,1.5260578012789807
66,0.9227389740259262,0.8935306775383651,-1.441841633291915,0.8443836493003253,1.008396841715042,-0.8528197743257907
67,0.7749876860543675,-1.0861100773327053,-1.085091648856178,0.8214005037248455,-1.3836966317900083,-0.38890690172361536
68,1.2971539198258129,-1.280179648194462,-0.38768784957937896,1.486911812727589,-1.3657393320882847,-0.4283847168151982
69,1.09145293081065,0.9553457745350897,-0.7920233106706291,0.7604618302106386,1.2664687284590415,-0.7184187524270953
70,0.6626108623720394,-0.9128783619962633,1.4736189160030335,0.6785285995042045,-1.1754087597423852,0.5201676170006019
71,1.3547745058561227,-0.40687230904586613,0.6609156292397529,0.9347487299506726,-0.4249208210570959,0.8243616298860102
72,0.43663952602637607,0.9773326059803367,-0.5595395641867071,0.6488482701502294,0.6583043094411576,-0.15103264737396233
73,1.4334720495634945,-1.071987274568528,-0.522760447813198,1.31791534249239,-1.092004733268873,-0.8780642829786174
74,0.6968777912396812,-0.23381252121180296,-0.2359570695552975,0.7322407545099757,-0.3467621846424493,-0.045775019802643334
